,Hashtag,Username,Date,Tweet,retweet,Word_count,Key_word_count,Sentiment,RelateHashtag,Followers_count,tweet link
10,#Liverpool,notice_com_ng,2022-05-03 22:07:52,liverpool qualify for final to play man city or real madrid champions league sport championsleague liverpool mancity realmadrid bbnaija messi wizkid davido,0,64,2,positive,"['#Sport', '#ChampionsLeague', '#liverpool', '#mancity', '#RealMadrid', '#BBnaija', '#Messi', '#Wizkid', '#Davido']",3811,https://twitter.com/twitter/statuses/1521612532288569345
11,#Liverpool,geemoneyxx,2022-05-03 22:07:45,what a team indeed liverpool,0,13,1,neutral,['#Liverpool'],62,https://twitter.com/twitter/statuses/1521612503645622273
12,#Liverpool,Eng_Mahadalle,2022-05-03 22:07:24,liverpool we are reached final ywna,0,16,1,neutral,"['#Liverpool', '#YWNA']",15,https://twitter.com/twitter/statuses/1521612413551919105
13,#Liverpool,skg_mne,2022-05-03 22:07:21,beat to reach final liverpool will await the winner of amp ucl villiv villarreal liverpool villarrealliverpoolvillarealliverpool villareal villarealvsliverpool championsleague lfc skgtwitter skginsta,0,64,2,neutral,"['#UCL', '#VILLIV', '#Villarreal', '#Liverpool', '#VillarrealLiverpool', '#villarealliverpool', '#Villareal', '#Villarealvsliverpool', '#ChampionsLeague', '#LFC', '#skgtwitter', '#skginsta']",947,https://twitter.com/twitter/statuses/1521612404081242113
14,#Liverpool,KabeyaMonji,2022-05-03 22:07:20,liverpool knocking villareal out of the champions league in the second half after the stubbornness of villareal in the first half villiv championsleague liverpool ucl,1,73,2,negative,"['#VILLIV', '#ChampionsLeague', '#Liverpool', '#UCL']",2118,https://twitter.com/twitter/statuses/1521612396934086656
15,#Liverpool,achielsmiley,2022-05-03 22:07:03,we are liverpoolonto the finalchampionsleagueynwa lfc liverpool lfcindonesia,0,22,1,neutral,"['#ChampionsLeague', '#YNWA', '#LFC', '#Liverpool', '#LFCIndonesia']",239,https://twitter.com/twitter/statuses/1521612325316296704
16,#Liverpool,khalifacut,2022-05-03 22:06:18,hey greetings from congrats to which you best of luck proud of you from a fan here championsleague villarrealliverpool liverpool,0,58,1,positive,"['#ChampionsLeague', '#VillarrealLiverpool', '#Liverpool']",296,https://twitter.com/twitter/statuses/1521612137000574978
17,#Liverpool,kimzystar1,2022-05-03 22:06:04,fansfollow me i will follow back instantly and also watch my music videos retweetlike and share let my music videos go viral championsleague liverpool ltdwsomizi,2,73,1,neutral,"['#ChampionsLeague', '#Liverpool', '#LTDWSOMIZI']",821,https://twitter.com/twitter/statuses/1521612078028632066
18,#Liverpool,glassgroundband,2022-05-03 22:06:03,the big oceanmetgala championsleague doctorstrange metgala2022 villarrealliverpool whatthefckbighit drstrangemultiverseofmadness liverpool deppvsheard,0,32,1,neutral,"['#MetGala', '#ChampionsLeague', '#DoctorStrange', '#MetGala', '#VillarrealLiverpool', '#WHAT', '#DrStrangeMultiverseOfMadness', '#Liverpool', '#DeppVsHeard']",1650,https://twitter.com/twitter/statuses/1521612075931291648
19,#Liverpool,Thechatbox_100,2022-05-03 22:06:02,lets make this trend liverpool faceid daddywa,0,19,1,neutral,"['#Liverpool', '#faceid', '#daddywa']",17,https://twitter.com/twitter/statuses/1521612069056958464
20,#Liverpool,Izay77777,2022-05-03 22:06:01,is there any other team better than liverpool i cant think far ynwa,0,37,1,positive,"['#liverpool', '#YNWA']",278,https://twitter.com/twitter/statuses/1521612067597393925
21,#Liverpool,Og_Breed444,2022-05-03 22:05:58,you cant fit in if you stick out like a swore thumb liverpool kidsbooks fyp,0,43,1,positive,"['#Liverpool', '#kidsbooks', '#fyp']",851,https://twitter.com/twitter/statuses/1521612054926348291
22,#Liverpool,TFootballyst,2022-05-03 22:05:49,liverpool advanced to their third champions league final in five years with a 52 aggregate victory against villarrealliverpool villarreal championsleague,0,58,1,neutral,"['#liverpool', '#villarreal', '#championsleague']",5,https://twitter.com/twitter/statuses/1521612018167554048
23,#Liverpool,Official_Navy14,2022-05-03 22:05:36,the love we have for this club is unexplainable with great management rulani well forever be greatful liverpool metgala metgala2022,0,59,1,positive,"['#Liverpool', '#MetGala', '#MetGala']",3,https://twitter.com/twitter/statuses/1521611962974679041
24,#Liverpool,alugi12,2022-05-03 22:05:34,good ebening villarreal ynwa championsleague liverpool lfcfamily,0,19,1,positive,"['#ChampionsLeague', '#Liverpool', '#LFCFamily']",342,https://twitter.com/twitter/statuses/1521611955181662214
25,#Liverpool,RaysBoyd,2022-05-03 22:05:17,thank you for my birthday boss biggift liverpool ynwa,0,25,1,neutral,"['#biggift', '#Liverpool', '#YNWA']",1603,https://twitter.com/twitter/statuses/1521611880657145857
26,#Liverpool,furkanngfx,2022-05-03 22:05:10,man of the match luisdiaz liverpool championsleague,0,19,1,neutral,"['#LuisDiaz', '#Liverpool', '#ChampionsLeague']",653,https://twitter.com/twitter/statuses/1521611854333812738
27,#Liverpool,sprazzy_ene,2022-05-03 22:05:09,off the album fear orth vol 1 titled ronnie coleman out now worldwide cc ronniecoleman metgala metgala2022 deppvsheard championsleague liverpool eidinqatar villarreal,0,65,1,neutral,"['#ronniecoleman', '#MetGala', '#MetGala', '#DeppVsHeard', '#ChampionsLeague', '#Liverpool', '#EidInQatar', '#Villarreal']",219,https://twitter.com/twitter/statuses/1521611846876340226
28,#Liverpool,dv_Erent,2022-05-03 22:05:03,blinked for a moment and liverpool was down 2 blinked again and they were up 3 liverpool greatness,0,52,2,positive,"['#Liverpool', '#Liverpool', '#Greatness']",380,https://twitter.com/twitter/statuses/1521611824872968193
29,#Liverpool,GranadaReports,2022-05-03 22:04:57,liverpool are through to the champions league final after beating villareal 32 in semifinal second leg 52 on aggregatelfc will take on either manchester city or real madrid in paris on saturday may 28th,1,101,1,positive,"['#Liverpool', '#LFC']",323060,https://twitter.com/twitter/statuses/1521611800155934721
30,#Liverpool,YasserFarag333,2022-05-03 22:04:50,i guess its wrong statement that will make realmadrid more aggressive on liverpool,0,37,1,neutral,"['#RealMadrid', '#Liverpool']",162,https://twitter.com/twitter/statuses/1521611770229673985
31,#Liverpool,Leonardeze13,2022-05-03 22:04:43,100 drop your opinions liverpool daddywa faceid photoshop,0,22,1,neutral,"['#Liverpool', '#daddywa', '#faceid', '#photoshop']",66,https://twitter.com/twitter/statuses/1521611740928172035
32,#Liverpool,BassemPessi,2022-05-03 22:04:43,mo salah match highlights vs villarreal 1080p the best winger on the planet liverpool,0,41,1,positive,['#Liverpool'],625,https://twitter.com/twitter/statuses/1521611738071945217
33,#Liverpool,Gandawan,2022-05-03 22:04:41,liverpool yesliverpool ynwa championsleague,0,10,1,neutral,"['#Liverpool', '#YNWA', '#ChampionsLeague']",3676,https://twitter.com/twitter/statuses/1521611729997733888
34,#Liverpool,KetoAll29,2022-05-03 22:04:38,21 free keto recipes and more check link our new face book groupe ketodiet keto ketodietforall liverpool villiv autoempleoedomex fitness,0,58,1,positive,"['#ketodiet', '#keto', '#KetoDietForAll', '#Liverpool', '#VILLIV', '#AutoempleoEdomex', '#fitness']",16,https://twitter.com/twitter/statuses/1521611719512051713
35,#Liverpool,PFitz75,2022-05-03 22:04:15,me tonight liverpool championsleague final,0,13,1,neutral,"['#Liverpool', '#ChampionsLeague', '#final']",283,https://twitter.com/twitter/statuses/1521611623609286656
36,#Liverpool,monde_immatures,2022-05-03 22:03:57,championsleague villarrealliverpool liverpool sadiomaneballondor eidmubarak2022 fifa22 officiel best offre sadio mane,0,33,1,positive,"['#ChampionsLeague', '#VillarrealLiverpool', '#Liverpool', '#SadioManeBallonDor', '#EidMubarak', '#FIFA']",37,https://twitter.com/twitter/statuses/1521611546945859584
37,#Liverpool,conway6330,2022-05-03 22:03:57,trent is an horrific defender liverpool,0,16,1,neutral,['#Liverpool'],38,https://twitter.com/twitter/statuses/1521611546044084224
38,#Liverpool,Justice_IEA,2022-05-03 22:03:40,hey mr is funded and bankrolled by demswhat a game villarreal villarealliverpool liverpool thiago spain all english youll never walk alone wenger paris nottingham forest man city karius john cena south east rulli juventus bayern,0,103,1,negative,"['#Villarreal', '#villarealliverpool', '#Liverpool']",2390,https://twitter.com/twitter/statuses/1521611477085569025
39,#Liverpool,Darenigma,2022-05-03 22:03:13,qualitycottonboxeddesigner shirtsl2xl20000lagoswe deliver nationwide wdm or to place orderchampionsleague villarrealliverpool liverpool,3,35,1,neutral,"['#ChampionsLeague', '#VillarrealLiverpool', '#Liverpool']",1231,https://twitter.com/twitter/statuses/1521611362866241536
40,#Liverpool,nnylFetS,2022-05-03 22:03:08,im hoping has got that ribena on ice come on you red men championsleague liverpool villiv,0,46,1,neutral,"['#ChampionsLeague', '#Liverpool', '#VILLIV']",106,https://twitter.com/twitter/statuses/1521611338946166784
41,#Liverpool,seven_yakuza71,2022-05-03 22:03:07,iam coming final championsleague liverpool ynwa,0,16,1,neutral,"['#ChampionsLeague', '#Liverpool', '#YNWA']",715,https://twitter.com/twitter/statuses/1521611337230561280
42,#Liverpool,trendsmetadata,2022-05-03 22:03:06,20k google searches 4 liverpool vs villarreal 2h old liverpool 533 2044 bst,0,39,2,positive,"['#Google', '#Liverpool']",3357,https://twitter.com/twitter/statuses/1521611331748704256
43,#Liverpool,blaq_a,2022-05-03 22:03:02,mighty redynwa liverpool,0,7,1,neutral,"['#YNWA', '#Liverpool']",405,https://twitter.com/twitter/statuses/1521611316540157953
44,#Liverpool,HousePartyRadio,2022-05-03 22:03:01,onair the malinchak show with webmobilealexa house and deep brooklyn usabigtunes anthems share like liverpool housemusic housepartyradio live,0,52,1,positive,"['#OnAir', '#house', '#and', '#deep', '#brooklyn', '#usa', '#bigtunes', '#anthems', '#share', '#like', '#liverpool', '#housemusic', '#housepartyradio', '#live']",144,https://twitter.com/twitter/statuses/1521611310059954176
45,#Liverpool,realRoca,2022-05-03 22:02:59,every liverpool hater right now,0,13,1,positive,['#Liverpool'],219,https://twitter.com/twitter/statuses/1521611304406032391
46,#Liverpool,username191014,2022-05-03 22:02:35,ucl final in paris need to be there liverpool,0,25,1,neutral,['#Liverpool'],839,https://twitter.com/twitter/statuses/1521611200475320320
47,#Liverpool,MissNfk,2022-05-03 22:02:29,villarreal had me in the first halfliverpool mane villarrealliverpool,0,25,0,positive,"['#Liverpool', '#mane', '#VillarrealLiverpool']",74,https://twitter.com/twitter/statuses/1521611177054425092
48,#Liverpool,fiercegeminii,2022-05-03 22:02:02,were going to paris ynwa championsleague liverpool,0,19,1,neutral,"['#YNWA', '#ChampionsLeague', '#Liverpool']",500,https://twitter.com/twitter/statuses/1521611063720136707
49,#Liverpool,VictorAdenad,2022-05-03 22:01:56,she said yes championsleague ynwa liverpool schalloffans villiv reecejames,0,25,1,neutral,"['#ChampionsLeague', '#YNWA', '#Liverpool', '#SCHallOfFans', '#VILLIV', '#ReeceJames']",492,https://twitter.com/twitter/statuses/1521611038994673669
50,#Liverpool,mickey1more,2022-05-03 22:01:39,so how many ticketless liverpool fc fans are going to paris for a party my guess is lotslfc championsleague liverpool,1,58,2,neutral,"['#LFC', '#ChampionsLeague', '#Liverpool']",1272,https://twitter.com/twitter/statuses/1521610968656134145
51,#Liverpool,goalsector,2022-05-03 22:01:38,villarreals shock must serve as a message to liverpool who are chasing a quadruple liverpool championsleague final,0,49,2,neutral,"['#Liverpool', '#ChampionsLeague', '#final']",58,https://twitter.com/twitter/statuses/1521610965011386372
52,#Liverpool,Daniele20052013,2022-05-03 22:01:31,villarreal liverpool 23 reds in finale di champions league villarreal liverpool calcio championsleague,0,37,2,neutral,"['#Villarreal', '#Liverpool', '#Calcio', '#ChampionsLeague']",2137,https://twitter.com/twitter/statuses/1521610935550496768
53,#Liverpool,TopicalMaps,2022-05-03 22:01:19,top google trends in the united states by relative interest in each state over the last hour suns liverpool kailiaposey susancollins brittneygriner live map at,0,73,1,positive,"['#Suns', '#Liverpool', '#KailiaPosey', '#SusanCollins', '#BrittneyGriner']",37,https://twitter.com/twitter/statuses/1521610883654307840
54,#Liverpool,crpwalsh,2022-05-03 22:01:05,from a few years ago liverpool graffiti photography,0,22,1,negative,"['#liverpool', '#graffiti', '#photography']",9,https://twitter.com/twitter/statuses/1521610825865351170
55,#Liverpool,emekaezem,2022-05-03 22:01:05,what a team liverpool,0,10,1,neutral,['#Liverpool'],1329,https://twitter.com/twitter/statuses/1521610824128811009
56,#Liverpool,salamiozaveshe2,2022-05-03 22:00:59,may d soul of pple killed in d building collapse in ebutemeta rest in peace but we can save the living 49 akewekewe street ijeshatedo surulere d building is marked distressed by but pple stil live in this keg of gun powder liverpool paris eidmubarak,0,133,1,positive,"['#Ebutemeta', '#Liverpool', '#Paris', '#EidMubarak']",23,https://twitter.com/twitter/statuses/1521610801148493824
57,#Liverpool,UR_BRUNOLIVAPUL,2022-05-03 22:00:47,thank you allison this is where it all began dankeliverpool luisdiaz villarrealliverpool,0,34,0,neutral,"['#Liverpool', '#LuisDiaz', '#VillarrealLiverpool']",1199,https://twitter.com/twitter/statuses/1521610747570184194
58,#Liverpool,Joann56750968,2022-05-03 22:00:38,stream last exit space liverpool villiv diaz,0,19,1,neutral,"['#Liverpool', '#VILLIV', '#Diaz']",263,https://twitter.com/twitter/statuses/1521610713839583238
59,#Liverpool,NiceFoot4,2022-05-03 22:00:33,liverpool amazing comeback send them to the ucl final amp quadruple villarreal 23 liverpool post match analysis liverpool villarreal championsleague ucl liverpoolfc klopp emery salah mane luisdiaz mancity realmadrid lfc rulli diaz villiv,0,97,3,neutral,"['#liverpool', '#villarreal', '#championsleague', '#ucl', '#liverpoolfc', '#klopp', '#emery', '#salah', '#mane', '#luisdiaz', '#mancity', '#realmadrid', '#LFC', '#rulli', '#diaz', '#VILLIV']",8,https://twitter.com/twitter/statuses/1521610691769257985
60,#Liverpool,D_uMBEAtz,2022-05-03 22:00:21,a team concedes an early goal a team losing at first halfa team has no first half a team scores again before the break everyone says a team that loses has no name a team comes back after the breaka team wins the match the team is liverpool fcliverpoollfc villiv,1,148,1,positive,"['#Liverpool', '#LFC', '#VILLIV']",1047,https://twitter.com/twitter/statuses/1521610639982186497
61,#Liverpool,MyWeather_LVC,2022-05-03 22:00:19,liverpool mostly cloudy for the hour 9c with partly cloudy night overcast throughout the day with highs of 10c myweather,0,60,1,positive,"['#Liverpool', '#MyWeather']",177,https://twitter.com/twitter/statuses/1521610630540759044
62,#Liverpool,FEZCO_99,2022-05-03 22:00:11,liverpool we made him eat his words,1,19,1,neutral,['#Liverpool'],448,https://twitter.com/twitter/statuses/1521610599431643142
63,#Liverpool,judeisrael94,2022-05-03 22:00:10,carabao cup fa cup final champions league final and the title race what a team liverpool,2,46,1,neutral,['#Liverpool'],502,https://twitter.com/twitter/statuses/1521610593391808512
64,#Liverpool,William97618242,2022-05-03 22:00:07,youre not a pastor drstrangemultiverseofmadness championsleague liverpool,0,19,1,neutral,"['#DrStrangeMultiverseOfMadness', '#ChampionsLeague', '#Liverpool']",18,https://twitter.com/twitter/statuses/1521610580532076546
65,#Liverpool,LFC_Steph,2022-05-03 22:00:07,rivals will talk about trents defending on the 2nd goal and rightfully so but they also need to talk about how good he was in the 2nd half offensively and somewhat defensively liverpool,0,99,1,positive,['#Liverpool'],140,https://twitter.com/twitter/statuses/1521610579768745985
66,#Liverpool,gifts_football,2022-05-03 22:00:02,what do you give someone who has everythingleatherbound personalised footballhistory books for 60 teams arsenal astonvilla burnley chelsea everton leicester liverpool mancity manrutd newcastle southampton spurs watford westham wolves,1,85,1,neutral,"['#FootballHistory', '#Arsenal', '#AstonVilla', '#Burnley', '#Chelsea', '#Everton', '#Leicester', '#Liverpool', '#ManCity', '#ManrUtd', '#Newcastle', '#Southampton', '#Spurs', '#Watford', '#WestHam', '#Wolves']",196,https://twitter.com/twitter/statuses/1521610559820546049
67,#Liverpool,Agentamine__,2022-05-03 21:59:59,d end will tell deppvsheard championsleague liverpool russia luis diaz mane rulli villiv liverpool reece james bbnaijareunion face id,0,55,2,neutral,"['#DeppVsHeard', '#ChampionsLeague', '#Liverpool', '#Russia', '#VILLIV', '#BBNaijaReunion']",130,https://twitter.com/twitter/statuses/1521610548395323395
68,#Liverpool,toorakkid,2022-05-03 21:59:59,imagine that ill take a b c amp d thank you liverpool lfc,0,37,1,neutral,"['#Liverpool', '#LFC']",133,https://twitter.com/twitter/statuses/1521610546344202241
69,#Liverpool,Arakunrin_emma,2022-05-03 21:59:53,liverpool players play as if they running away from the trenchesin mufc we have instagram models and parttime jk rowlings who see football as a side gigliverpool diaz metgala villarrealliverpool lecelsodrstrangemultiverseofmadness,0,91,1,neutral,"['#Liverpool', '#diaz', '#MetGala', '#VillarrealLiverpool', '#lecelso', '#DrStrangeMultiverseOfMadness']",162,https://twitter.com/twitter/statuses/1521610522214514690
70,#Liverpool,MeerHummal1,2022-05-03 21:59:47,liverpool allowing villarreal to dominate un first half so that they can zip it up in next 45 mins villiv villarealliverpool liverpool liverpoolfc thiago klopp uefachampionsleague mane lfc,0,82,2,positive,"['#VILLIV', '#villarealliverpool', '#Liverpool', '#LiverpoolFC', '#Thiago', '#Klopp', '#uefachampionsleague', '#mane', '#LFC']",44,https://twitter.com/twitter/statuses/1521610495777775620
71,#Liverpool,footballbetstr,2022-05-03 21:59:41,what will real madrid the most successful team in the champions league do in the rematch of their first match where they lost 43rmamci realmadrid real mancity manchestercity realmadridmancity championsleague benzema villarreal liverpool,0,98,1,positive,"['#RMAMCI', '#RealMadrid', '#REAL', '#ManCity', '#manchestercity', '#Realmadridmancity', '#ChampionsLeague', '#Benzema', '#Villarreal', '#Liverpool']",26,https://twitter.com/twitter/statuses/1521610473875070982
72,#Liverpool,DanAndrews442,2022-05-03 21:59:27,anyone know of any sports bars in liverpool that aint fully booked for the 28th of may lfc liverpool championsleague,0,59,2,neutral,"['#LFC', '#Liverpool', '#ChampionsLeague']",43,https://twitter.com/twitter/statuses/1521610412822872064
73,#Liverpool,uthyadebayo,2022-05-03 21:59:20,soccer punch official agostini becomes new cagliari head coach cagliari liverpool profitowuorexposed starwars villarrealliverpool villarreal x villarealliverpool butyou matura2022 butyouikon championsleague bbtvi,0,65,1,positive,"['#Cagliari', '#Liverpool', '#ProfitOwuorExposed', '#StarWars', '#VillarrealLiverpool', '#Villarreal', '#villarealliverpool', '#BUTYOU', '#matura', '#BUTYOU', '#ChampionsLeague', '#bbtvi']",1648,https://twitter.com/twitter/statuses/1521610385895342081
74,#Liverpool,zuben_lfc,2022-05-03 21:59:15,villarreal had us in the first half nglvillarrealliverpool villiv liverpool villarreal championsleague,0,34,1,positive,"['#VillarrealLiverpool', '#VILLIV', '#Liverpool', '#Villarreal', '#ChampionsLeague']",1,https://twitter.com/twitter/statuses/1521610365343506432
75,#Liverpool,FrankMalfitano,2022-05-03 21:59:09,film of the day strong 1958 english juvenile delinquent film about cop stanleybaker who tries to help poor liverpool children directed by underrated basildearden sequence with young davidmccallum holding kids at gunpoint is very disturbing to watch now violentplayground,0,115,1,positive,"['#English', '#film', '#StanleyBaker', '#Liverpool', '#BasilDearden', '#DavidMcCallum', '#ViolentPlayground']",3449,https://twitter.com/twitter/statuses/1521610336993824769
76,#Liverpool,Calvy1981LFC,2022-05-03 21:58:55,crazy statliverpool will play every single game they could have possibly played this season not bad going lfc liverpool,0,55,1,negative,"['#LFC', '#Liverpool']",424,https://twitter.com/twitter/statuses/1521610281033609222
77,#Liverpool,m_alshedi,2022-05-03 21:58:51,from this moment star to reach parislfc liverpool liverpoolvillarreal,0,25,1,neutral,"['#LFC', '#Liverpool', '#liverpoolvillarreal']",386,https://twitter.com/twitter/statuses/1521610261370654721
78,#Liverpool,Jatincr7,2022-05-03 21:58:39,the world wants to know what klopp said at half time lfc liverpool,0,37,1,negative,"['#LFC', '#Liverpool']",18,https://twitter.com/twitter/statuses/1521610212909907968
79,#Liverpool,theotherdanni,2022-05-03 21:58:35,im a united fan tho but why do i feel liverpool will finish the season with only carabao cup villiv villarrealliverpool liverpool,1,64,2,neutral,"['#VILLIV', '#VillarrealLiverpool', '#Liverpool']",2030,https://twitter.com/twitter/statuses/1521610196732321792
80,#Liverpool,CallumMckittri2,2022-05-03 21:58:35,another champions league final and my daughter being born 3 days ago cant really top the high im on rn so blessed too support this team liverpool ynwa,0,82,1,positive,"['#Liverpool', '#YNWA']",19,https://twitter.com/twitter/statuses/1521610194165321728
81,#Liverpool,LBNdaily,2022-05-03 21:58:23,despite growing hostility from liverpool city council liverpool airport is this week seeing the launch of its first global hub route in a decade offering a huge boost to the city region economy liverpool business news,0,106,3,positive,['#Liverpool'],5512,https://twitter.com/twitter/statuses/1521610145637228546
82,#Liverpool,tonymc39,2022-05-03 21:58:09,despite growing hostility from liverpool city council liverpool airport is this week seeing the launch of its first global hub route in a decade offering a huge boost to the city region economy liverpool business news,0,106,3,positive,['#Liverpool'],13991,https://twitter.com/twitter/statuses/1521610086921162756
83,#Liverpool,thfc96,2022-05-03 21:58:05,is it fair to make the assumption that every neutral fan base except arsenal want spurs to win at the weekend coys liverpool spurs arsenal ucl tot livtot,0,82,1,positive,"['#COYS', '#Liverpool', '#Spurs', '#arsenal', '#UCL', '#TOT', '#LIVTOT']",30,https://twitter.com/twitter/statuses/1521610069716180993
84,#Liverpool,voiceofnaijang,2022-05-03 21:57:54,liverpool beat villarreal 32 on tuesday to reach champions league final klopps side surrendered in a disjointed first half display in castellonhowever liverpool was transformed in the second half through goals by fabinho daz and manchampionsleague liverpool,0,109,3,negative,"['#ChampionsLeague', '#liverpool']",668,https://twitter.com/twitter/statuses/1521610024128237571
85,#Liverpool,BlackJe02640968,2022-05-03 21:57:49,ancestors uncle sans ezocansi koko pfizer vaccine liverpool bhekicele i am new on twitter please follow me i wanna see myself reaching 1m followers and become an influencer please follow me and will follow back,0,104,1,positive,"['#Ancestors', '#Uncle', '#Ezocansi', '#Pfizer', '#Vaccine', '#Liverpool', '#BhekiCele', '#Twitter']",27,https://twitter.com/twitter/statuses/1521610004511477762
86,#Liverpool,diiellzamustafa,2022-05-03 21:57:38,stat jrgen klopp becomes the first manager ever to reach the champions league league cup and fa cup finals all in a single season lfc uclfinal facupfinal carabaocupfinal history jurgenklopp liverpool livvil ucl manager leaguecupfinal,0,103,1,positive,"['#LFC', '#UCLfinal', '#FACupFinal', '#CarabaoCupFinal', '#History', '#jurgenklopp', '#Liverpool', '#LIVVIL', '#UCL', '#manager', '#LeagueCupFinal']",193,https://twitter.com/twitter/statuses/1521609955660517377
87,#Liverpool,alimo_philip,2022-05-03 21:57:34,jurgen klopps liverpool have been absolutely incredible this season in all competitionsgames played 57games lost 3goals scored 139the quadruple is uclvillivlfcliverpool,1,64,1,negative,"['#UCL', '#VILLIV', '#LFC', '#Liverpool']",22407,https://twitter.com/twitter/statuses/1521609939969617925
88,#Liverpool,PrinceSamuel27,2022-05-03 21:57:23,were going to paris ynwa liverpool lfc championsleague villarrealliverpool,0,25,1,neutral,"['#YNWA', '#Liverpool', '#lfc', '#ChampionsLeague', '#VillarrealLiverpool']",1936,https://twitter.com/twitter/statuses/1521609895686164481
89,#Liverpool,ComrHaroun,2022-05-03 21:57:18,congratulations liverpool championsleague ucl,1,10,1,neutral,"['#Liverpool', '#ChampionsLeague', '#UCL']",8900,https://twitter.com/twitter/statuses/1521609872235802627
90,#Liverpool,TheRealMathidza,2022-05-03 21:57:12,we are comingynwachampionsleagueliverpool,0,7,0,neutral,"['#YNWA', '#ChampionsLeague', '#Liverpool']",369,https://twitter.com/twitter/statuses/1521609846000439296
91,#Liverpool,PKtheKingsman,2022-05-03 21:56:55,deep breath you guys scared us for 45 mins in the end champions will be champions submarines down villiv villarrealliverpool championsleague liverpool,0,64,1,negative,"['#Submarines', '#VILLIV', '#VillarrealLiverpool', '#ChampionsLeague', '#Liverpool']",746,https://twitter.com/twitter/statuses/1521609774340743170
92,#Liverpool,shpillieboy,2022-05-03 21:56:54,thats why realmadrid liverpool,0,10,1,neutral,"['#RealMadrid', '#Liverpool']",8,https://twitter.com/twitter/statuses/1521609771123630080
93,#Liverpool,uthyadebayo,2022-05-03 21:56:47,soccer punch norwich set to listen to offers for max aarons telegraph telaviv bbtvi liverpool drstrangemultiverseofmadness ltdwsomizi villarrealliverpool butyouikon championsleague,0,58,1,neutral,"['#TelAviv', '#bbtvi', '#Liverpool', '#DrStrangeMultiverseOfMadness', '#LTDWSOMIZI', '#VillarrealLiverpool', '#BUTYOU', '#ChampionsLeague']",1648,https://twitter.com/twitter/statuses/1521609743323869184
94,#Liverpool,jawharahbodi,2022-05-03 21:56:46,this team paris here we come liverpool,0,19,1,neutral,['#Liverpool'],438,https://twitter.com/twitter/statuses/1521609739314118656
95,#Liverpool,tmseedbeibe1,2022-05-03 21:56:42,liverpool all the way,0,10,1,neutral,['#Liverpool'],75,https://twitter.com/twitter/statuses/1521609723044319232
96,#Liverpool,G_Gui__,2022-05-03 21:56:42,another green dmbets10 liverpool championsleaguefinal champions championsleague sportsbets,1,23,1,negative,"['#bets', '#Liverpool', '#ChampionsLeagueFinal', '#Champions', '#ChampionsLeague', '#sportsbets']",211,https://twitter.com/twitter/statuses/1521609720045391872
97,#Liverpool,Uncle_Enemona,2022-05-03 21:56:35,you got the easiest passage to the final and youre now disturbing us please rest tomorrow is workliverpool,0,52,0,neutral,['#Liverpool'],5572,https://twitter.com/twitter/statuses/1521609691947839488
